1,PRO,2024-12-04 15:30:00,(Profit),25.9479,24.6300,199,262.2536,1,0.05351,RSI_SCORE=0.8000,RSI_STD_SCORE=0.3846,MACD_SCORE=0.7000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-02 09:30:00,(Entry),38.3050,NA,128,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-02 15:30:00,(EODExit),40.5900,38.3050,128,292.4800,1,0.05965,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-03 09:30:00,(Entry),40.1800,NA,123,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-03 10:30:00,(Stop),39.4932,40.1800,123,-84.4813,0,-0.01709,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-03 11:00:00,(Entry),39.6500,NA,124,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-03 15:30:00,(EODExit),39.3900,39.6500,124,-32.2403,0,-0.00656,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-04 09:30:00,(Entry),40.1300,NA,123,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,UCTT,2024-12-04 15:30:00,(EODExit),40.0400,40.1300,123,-11.0700,0,-0.00224,RSI_SCORE=0.8000,RSI_STD_SCORE=0.6154,MACD_SCORE=0.3000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=1.0000
1,SPT,2024-12-02 09:30:00,(Entry),32.1000,NA,154,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,SPT,2024-12-02 15:30:00,(EODExit),31.4500,32.1000,154,-100.0996,0,-0.02025,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,SPT,2024-12-03 09:30:00,(Entry),31.1700,NA,158,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,SPT,2024-12-03 15:30:00,(Stop),30.5680,31.1700,158,-95.1098,0,-0.01931,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,SPT,2024-12-04 09:30:00,(Entry),31.3000,NA,157,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,SPT,2024-12-04 11:00:00,(Profit),32.6051,31.3000,157,204.8986,1,0.04170,RSI_SCORE=0.8000,RSI_STD_SCORE=0.0588,MACD_SCORE=0.7000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.7000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,QUIK,2024-12-02 09:30:00,(Entry),7.6450,NA,647,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
